id;jumlah_barang_dipesan;jumlah_barang_keluar;batch;tgl_expired;keterangan;harga_jual;status_barang_keluar;jual_id;barang_id;created_at;updated_at
12365;1;1;2511089;2027-11-30;NULL;483949;LENGKAP;1965;1629;NULL;NULL
12366;101;101;2511101;2027-11-30;NULL;483949;LENGKAP;1965;1629;NULL;NULL
12367;51;51;56G7030;2029-07-31;NULL;93150;LENGKAP;1965;246;NULL;NULL
12375;12;12;6690097T;2029-02-28;NULL;8500;LENGKAP;1962;596;NULL;NULL
12379;11;11;E25K0606A;2028-11-30;NULL;522798;LENGKAP;1967;930;NULL;NULL
12380;16;16;E25B0061B;2028-02-28;NULL;139725;LENGKAP;1968;177;NULL;NULL
12381;59;59;E25D0132A;2028-03-31;NULL;139725;LENGKAP;1968;177;NULL;NULL
12389;130;130;A73K55A;2027-11-04;NULL;55457;LENGKAP;1972;808;NULL;NULL
12390;250;250;G82A56A;2028-01-13;NULL;50492;LENGKAP;1972;792;NULL;NULL
12402;1000;1000;G82A56A;2028-01-13;NULL;46101;LENGKAP;1973;792;NULL;NULL
12404;5;5;13101638;2028-02-29;NULL;7697;LENGKAP;1974;571;NULL;NULL
12405;5;5;A40602;2030-01-26;NULL;11887;LENGKAP;1974;9;NULL;NULL
12406;12;12;1606502;2027-06-30;NULL;9385;LENGKAP;1974;574;NULL;NULL
12408;12;12;15412505;2028-01-31;NULL;7409;LENGKAP;1976;591;NULL;NULL
12409;12;12;15312501;2027-12-31;NULL;7000;LENGKAP;1976;573;NULL;NULL
12412;20;20;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;1977;810;NULL;NULL
12420;12;12;2512240;2028-01-01;NULL;7318;LENGKAP;1980;1550;NULL;NULL
12421;12;12;LCM04454;2027-11-01;NULL;5550;LENGKAP;1980;1230;NULL;NULL
12422;12;12;I51710W;2027-09-16;NULL;3852;LENGKAP;1980;282;NULL;NULL
12424;12;12;LCL91054;2028-10-01;NULL;3330;LENGKAP;1980;1228;NULL;NULL
12426;3;3;GD054;2027-07-31;NULL;33950;LENGKAP;1980;1271;NULL;NULL
12427;4;4;A0305501;2029-05-31;NULL;28277;LENGKAP;1980;592;NULL;NULL
12428;3;3;2511104;2027-11-11;NULL;21500;LENGKAP;1980;544;NULL;NULL
12432;3;3;KPH41354;2028-07-01;NULL;115000;LENGKAP;1980;791;NULL;NULL
12435;2;2;2511062;2027-11-05;NULL;23634;LENGKAP;1980;1182;NULL;NULL
12436;2;2;2508180;2027-08-19;NULL;7800;LENGKAP;1980;969;NULL;NULL
12438;12;12;B37603;2029-02-18;NULL;8609;LENGKAP;1980;21;NULL;NULL
12488;40;40;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;1988;810;NULL;NULL
12489;20;20;F252I42;2027-12-29;NULL;8804;LENGKAP;1988;153;NULL;NULL
12491;2;2;TSE43354;2027-04-01;NULL;140625;LENGKAP;1988;1215;NULL;NULL
12493;2;2;KX5A400;2029-11-30;NULL;126170;LENGKAP;1988;1259;NULL;NULL
12494;5;5;2508017;2027-07-31;NULL;11624;LENGKAP;1988;1297;NULL;NULL
12495;2;2;HX5A231;2027-09-30;NULL;70000;LENGKAP;1988;103;NULL;NULL
12496;2;2;C0360081;2027-09-01;NULL;26650;LENGKAP;1988;1185;NULL;NULL
12498;3;3;PIC64054;2027-02-01;NULL;77700;LENGKAP;1989;901;NULL;NULL
12501;1;1;5F360902;2028-03-01;NULL;30762;LENGKAP;1990;871;NULL;NULL
12502;3;3;5X07181;2028-01-31;NULL;34385;LENGKAP;1990;85;NULL;NULL
12506;4;4;1EI173;2028-09-30;NULL;247900;LENGKAP;1992;1639;NULL;NULL
12507;12;12;6690097T;2029-02-28;NULL;8500;LENGKAP;1992;596;NULL;NULL
12508;10;10;S.1160122;2027-05-30;NULL;9900;LENGKAP;1992;1007;NULL;NULL
12509;2;2;C0360081;2027-09-01;NULL;26650;LENGKAP;1992;1185;NULL;NULL
12510;2;2;2511062;2027-11-05;NULL;28566;LENGKAP;1993;1182;NULL;NULL
12514;16;16;D50162;2027-03-20;NULL;50000;LENGKAP;1993;672;NULL;NULL
12521;10;10;I2202605;2029-02-28;NULL;50000;LENGKAP;1993;566;NULL;NULL
12522;2;2;5DN058A;2027-06-30;NULL;189400;LENGKAP;1993;83;NULL;NULL
12523;3;3;5DN057A;2027-06-30;NULL;189400;LENGKAP;1993;83;NULL;NULL
12524;100;100;5DN069A;2027-08-31;NULL;189400;LENGKAP;1993;83;NULL;NULL
12526;10;10;PIE97654;2030-04-01;NULL;202500;LENGKAP;1993;60;NULL;NULL
12529;44;44;PIG50954;2027-06-01;NULL;120000;LENGKAP;1993;1160;NULL;NULL
12532;10;10;2601073;2028-01-13;NULL;14960;LENGKAP;1993;879;NULL;NULL
12533;100;100;D40649;2026-07-16;NULL;24142;LENGKAP;1993;348;NULL;NULL
12535;10;10;PIC64054;2027-02-01;NULL;83916;LENGKAP;1993;901;NULL;NULL
12536;1;1;86382014-1;2029-06-03;NULL;839160;LENGKAP;1993;793;NULL;NULL
12538;1;1;PIJ83954;2027-08-01;NULL;243000;LENGKAP;1993;73;NULL;NULL
12539;2;2;K40025;2027-11-30;NULL;745651;LENGKAP;1993;716;NULL;NULL
12545;2;2;5EG1429;2027-07-31;NULL;127443;LENGKAP;1996;992;NULL;NULL
12548;24;24;6690097T;2029-02-28;NULL;8500;LENGKAP;1996;596;NULL;NULL
12549;4;4;KB25055;2028-10-30;NULL;27000;LENGKAP;1996;734;NULL;NULL
12550;2;2;F10504;2028-06-05;NULL;12000;LENGKAP;1996;19;NULL;NULL
12554;10;10;13101638;2028-02-29;NULL;7697;LENGKAP;1997;571;NULL;NULL
12555;3;3;KI02102;2028-04-30;NULL;31255;LENGKAP;1997;318;NULL;NULL
12556;20;20;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;1997;810;NULL;NULL
12557;2;2;56F4030;2028-05-30;NULL;22477;LENGKAP;1997;134;NULL;NULL
12558;3;3;56G4322;2027-06-30;NULL;146625;LENGKAP;1997;122;NULL;NULL
12559;10;10;181A5L016;2027-12-30;NULL;7962;LENGKAP;1997;512;NULL;NULL
12561;1;1;2507-01-365;2027-07-31;NULL;12000;LENGKAP;1997;358;NULL;NULL
12562;1;1;2512004;2027-12-02;NULL;18010;LENGKAP;1997;1262;NULL;NULL
12563;1;1;IN01Z08;2027-08-30;NULL;353625;LENGKAP;1997;404;NULL;NULL
12565;5;5;I26508;2028-09-11;NULL;16000;LENGKAP;1997;18;NULL;NULL
12566;6;6;K38501;2028-11-20;NULL;11260;LENGKAP;1997;1015;NULL;NULL
12567;5;5;J56502;2028-11-01;NULL;5300;LENGKAP;1997;12;NULL;NULL
12568;1;1;L10509;2029-12-09;NULL;12972;LENGKAP;1997;2;NULL;NULL
12570;8;8;25H06280;2028-09-28;NULL;11560;LENGKAP;1997;1266;NULL;NULL
12571;1;1;PIC64054;2027-02-01;NULL;77700;LENGKAP;1997;901;NULL;NULL
12574;1;1;820825002;2027-02-28;NULL;154375;LENGKAP;1997;1011;NULL;NULL
12575;5;5;06102588AR;2030-09-30;NULL;2442;LENGKAP;1997;449;NULL;NULL
12576;3;3;02092588AR;2030-08-30;NULL;5000;LENGKAP;1997;442;NULL;NULL
12578;4;4;05412508A;2029-12-31;NULL;45732;LENGKAP;1997;590;NULL;NULL
12579;5;5;2601073;2028-01-13;NULL;13500;LENGKAP;1996;879;NULL;NULL
12580;1;1;C 09002 BE;2027-09-01;NULL;107499;LENGKAP;1998;508;NULL;NULL
12582;6;6;A08354IC;2029-09-30;NULL;25000;LENGKAP;1998;203;NULL;NULL
12584;3;3;UFH00H;2027-10-30;NULL;12000;LENGKAP;1998;234;NULL;NULL
12586;6;6;A40602;2030-01-26;NULL;11887;LENGKAP;1998;9;NULL;NULL
12587;6;6;A40628;2029-01-31;NULL;13000;LENGKAP;1998;7;NULL;NULL
12590;6;6;2508017;2027-07-31;NULL;11624;LENGKAP;1998;1297;NULL;NULL
12592;3;3;56I4121;2028-08-31;NULL;13622;LENGKAP;1998;869;NULL;NULL
12593;3;3;JR1002;2029-10-30;NULL;14088;LENGKAP;1998;868;NULL;NULL
12594;36;36;I51710W;2027-09-16;NULL;3852;LENGKAP;1998;282;NULL;NULL
12596;3;3;TSJ98754;2030-08-01;NULL;21416;LENGKAP;1998;1044;NULL;NULL
12597;1;1;BIJ01H;2028-12-30;NULL;46900;LENGKAP;2000;1536;NULL;NULL
12598;1;1;L51976N;2027-12-18;NULL;25000;LENGKAP;2000;1225;NULL;NULL
12599;3;3;2508188;2027-08-30;NULL;11127;LENGKAP;2000;1567;NULL;NULL
12600;3;3;2510146;2027-10-22;NULL;11127;LENGKAP;2000;1567;NULL;NULL
12603;6;6;I0709501;2029-09-30;NULL;6103;LENGKAP;2000;578;NULL;NULL
12604;3;3;05412508A;2029-12-31;NULL;45732;LENGKAP;2000;590;NULL;NULL
12605;3;3;CX5A042;2027-04-30;NULL;278200;LENGKAP;2002;106;NULL;NULL
12606;1;1;76052042;2026-11-30;NULL;85073;LENGKAP;2004;1192;NULL;NULL
12607;3;3;86052099;2028-10-30;NULL;85073;LENGKAP;2004;1192;NULL;NULL
12610;200;200;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2005;810;NULL;NULL
12611;40;40;F252I42;2027-12-29;NULL;8804;LENGKAP;2005;153;NULL;NULL
12626;2;2;PIH74654;2027-07-01;NULL;260000;LENGKAP;2007;72;NULL;NULL
12627;5;5;KPF26654;2027-05-01;NULL;109890;LENGKAP;2008;46;NULL;NULL
12629;50;50;2509276;2027-09-25;NULL;10550;LENGKAP;2008;542;NULL;NULL
12630;40;40;53718;2028-08-30;NULL;59400;LENGKAP;2008;520;NULL;NULL
12632;3;3;C0360081;2027-09-01;NULL;26650;LENGKAP;2008;1185;NULL;NULL
12633;5;5;A08354IC;2029-09-30;NULL;25000;LENGKAP;2008;203;NULL;NULL
12634;7;7;AY006;2029-05-31;NULL;115000;LENGKAP;2008;812;NULL;NULL
12635;3;3;2509001;2027-08-31;NULL;23126;LENGKAP;2008;1279;NULL;NULL
12636;24;24;I51710W;2027-09-16;NULL;3852;LENGKAP;2008;282;NULL;NULL
12637;1;1;PIE97654;2030-04-01;NULL;187500;LENGKAP;2008;60;NULL;NULL
12640;6;6;5NJ131;2027-09-30;NULL;22500;LENGKAP;2008;951;NULL;NULL
12642;2;2;F1460500;2028-04-01;NULL;70000;LENGKAP;2008;159;NULL;NULL
12644;5;5;2601073;2028-01-13;NULL;13500;LENGKAP;2008;879;NULL;NULL
12645;40;40;C2860232;2028-10-01;NULL;21416;LENGKAP;2008;1640;NULL;NULL
12646;1;1;2512083;2027-12-30;NULL;122500;LENGKAP;2008;406;NULL;NULL
12647;5;5;E25I0479A;2028-09-30;NULL;405000;LENGKAP;2009;1595;NULL;NULL
12648;60;60;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2010;810;NULL;NULL
12650;3;3;GD054;2027-07-31;NULL;33950;LENGKAP;2010;1271;NULL;NULL
12651;2;2;2510062;2027-10-02;NULL;20000;LENGKAP;2010;547;NULL;NULL
12652;6;6;2509019;2027-09-01;NULL;14500;LENGKAP;2010;231;NULL;NULL
12653;3;3;11706504;2028-07-31;NULL;66105;LENGKAP;2010;569;NULL;NULL
12654;3;3;14102601B;2029-02-28;NULL;9385;LENGKAP;2010;584;NULL;NULL
12655;1;1;A0305501;2029-05-31;NULL;28277;LENGKAP;2010;592;NULL;NULL
12657;12;12;B37603;2029-02-18;NULL;8609;LENGKAP;2010;21;NULL;NULL
12658;3;3;L10509;2029-12-09;NULL;12972;LENGKAP;2010;2;NULL;NULL
12659;6;6;A40628;2029-01-31;NULL;13000;LENGKAP;2010;7;NULL;NULL
12660;12;12;24010048;2026-12-31;NULL;20801;LENGKAP;2010;82;NULL;NULL
12661;12;12;5NM013;2027-12-31;NULL;11258;LENGKAP;2010;1138;NULL;NULL
12662;2;2;2564040;2028-10-31;NULL;16701;LENGKAP;2010;1451;NULL;NULL
12663;2;2;JR1002;2029-10-30;NULL;14088;LENGKAP;2011;868;NULL;NULL
12665;1;1;820825002;2027-02-28;NULL;154375;LENGKAP;2011;1011;NULL;NULL
12667;3;3;K001255;2028-07-31;NULL;37679;LENGKAP;2011;1293;NULL;NULL
12668;2;2;L51976N;2027-12-18;NULL;25000;LENGKAP;2011;1225;NULL;NULL
12669;3;3;2509-05-123;2027-09-30;NULL;29374;LENGKAP;2011;395;NULL;NULL
12671;3;3;2507-01-52;2027-07-31;NULL;65812;LENGKAP;2011;394;NULL;NULL
12672;3;3;2510146;2027-10-22;NULL;11127;LENGKAP;2011;1567;NULL;NULL
12674;2;2;2509276;2027-09-25;NULL;10550;LENGKAP;2011;542;NULL;NULL
12675;3;3;2505164;2027-05-22;NULL;21600;LENGKAP;2011;543;NULL;NULL
12678;3;3;I0709501;2029-09-30;NULL;6103;LENGKAP;2011;578;NULL;NULL
12679;6;6;05412508A;2029-12-31;NULL;45732;LENGKAP;2012;590;NULL;NULL
12681;1;1;C 09002 BE;2027-09-01;NULL;107499;LENGKAP;2012;508;NULL;NULL
12685;3;3;A800345;2029-04-07;NULL;21000;LENGKAP;2013;218;NULL;NULL
12686;1;1;CX5A042;2027-04-30;NULL;278200;LENGKAP;2013;106;NULL;NULL
12687;2;2;5ei1824;2027-09-30;NULL;33700;LENGKAP;2013;114;NULL;NULL
12688;1;1;2511104;2027-11-11;NULL;21500;LENGKAP;2014;544;NULL;NULL
12689;5;5;11812506;2027-12-31;NULL;8777;LENGKAP;2014;568;NULL;NULL
12690;2;2;PIPL037;2028-09-05;NULL;13218;LENGKAP;2014;1134;NULL;NULL
12691;1;1;2508017;2027-07-31;NULL;11624;LENGKAP;2014;1297;NULL;NULL
12692;2;2;53718;2028-08-30;NULL;59400;LENGKAP;2014;520;NULL;NULL
12694;1;1;5085100;2030-12-30;NULL;49145;LENGKAP;2014;221;NULL;NULL
12697;1;1;2510146;2027-10-22;NULL;11127;LENGKAP;2014;1567;NULL;NULL
12698;5;5;S2960081;2027-08-01;NULL;5850;LENGKAP;2014;843;NULL;NULL
12699;3;3;DL1341;2028-12-30;NULL;8325;LENGKAP;2014;1566;NULL;NULL
12702;1;1;256128;2027-06-30;NULL;16660;LENGKAP;2014;1221;NULL;NULL
12703;1;1;2549039;2029-09-30;NULL;14736;LENGKAP;2014;1181;NULL;NULL
12704;1;1;PIG32554;2028-06-01;NULL;33716;LENGKAP;2014;52;NULL;NULL
12705;2;2;I51710W;2027-09-16;NULL;3852;LENGKAP;2014;282;NULL;NULL
12706;2;2;2564040;2028-10-31;NULL;16701;LENGKAP;2014;1451;NULL;NULL
12707;2;2;5NJ0161;2027-09-30;NULL;16330;LENGKAP;2014;1452;NULL;NULL
12710;1;1;56C4153;2028-02-28;NULL;27750;LENGKAP;2014;137;NULL;NULL
12715;2;2;181A5L016;2027-12-30;NULL;7962;LENGKAP;2014;512;NULL;NULL
12716;1;1;2601073;2028-01-13;NULL;13500;LENGKAP;2014;879;NULL;NULL
12719;1;1;JB00P;2027-08-01;NULL;109980;LENGKAP;2014;1258;NULL;NULL
12723;3;3;2512240;2028-01-01;NULL;7318;LENGKAP;2014;1550;NULL;NULL
12725;1;1;44589;2027-11-30;NULL;18920;LENGKAP;2014;934;NULL;NULL
12726;1;1;24101;2029-10-30;NULL;23957;LENGKAP;2014;538;NULL;NULL
12727;2;2;851325;2027-07-09;NULL;17625;LENGKAP;2014;1062;NULL;NULL
12738;40;40;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2019;810;NULL;NULL
12740;1;1;13052588MX;NULL;NULL;144078;LENGKAP;2019;447;NULL;NULL
12742;10;10;I26508;2028-09-11;NULL;16000;LENGKAP;2020;18;NULL;NULL
12743;12;12;B36605;2029-02-18;NULL;11476;LENGKAP;2020;3;NULL;NULL
12745;12;12;J56502;2028-11-01;NULL;5300;LENGKAP;2020;12;NULL;NULL
12746;6;6;02092588AR;2030-08-30;NULL;5000;LENGKAP;2020;442;NULL;NULL
12747;1;1;PIE97654;2030-04-01;NULL;187500;LENGKAP;2020;60;NULL;NULL
12748;1;1;E25H0416A;2027-08-31;NULL;237500;LENGKAP;2020;885;NULL;NULL
12749;60;60;2512240;2028-01-01;NULL;7318;LENGKAP;2020;1550;NULL;NULL
12750;20;20;SCL75154;2027-10-01;NULL;11100;LENGKAP;2020;55;NULL;NULL
12751;5;5;820825002;2027-02-28;NULL;154375;LENGKAP;2020;1011;NULL;NULL
12752;5;5;840825007;2028-02-28;NULL;101250;LENGKAP;2020;1010;NULL;NULL
12755;5;5;2509-05-123;2027-09-30;NULL;29374;LENGKAP;2020;395;NULL;NULL
12756;6;6;A06HL174;2028-07-28;NULL;115000;LENGKAP;2021;355;NULL;NULL
12770;5;5;C2860232;2028-10-01;NULL;21416;LENGKAP;2023;1640;NULL;NULL
12771;6;6;2549039;2029-09-30;NULL;14736;LENGKAP;2023;1181;NULL;NULL
12772;1;1;JX5A098;2030-10-31;NULL;211213;LENGKAP;2023;949;NULL;NULL
12773;5;5;KTPROF52525;2027-04-30;NULL;35000;LENGKAP;2023;1068;NULL;NULL
12775;5;5;5085100;2030-12-30;NULL;49145;LENGKAP;2023;221;NULL;NULL
12777;24;24;78801;2028-08-30;NULL;11350;LENGKAP;2023;1209;NULL;NULL
12780;5;5;86172033;2027-08-30;NULL;37500;LENGKAP;2023;483;NULL;NULL
12782;3;3;D5F837K;2028-06-30;NULL;27400;LENGKAP;2023;1012;NULL;NULL
12783;5;5;2508180;2027-08-19;NULL;7800;LENGKAP;2023;969;NULL;NULL
12784;3;3;24G04573;2027-07-05;NULL;30000;LENGKAP;2023;554;NULL;NULL
12788;5;5;T 07161 BE;2028-07-01;NULL;21250;LENGKAP;2023;1202;NULL;NULL
12790;3;3;24081;2029-08-30;NULL;31056;LENGKAP;2023;537;NULL;NULL
12798;6;6;51896298G1;2027-07-07;NULL;13618;LENGKAP;2024;495;NULL;NULL
12802;2;2;CX5A042;2027-04-30;NULL;278200;LENGKAP;2025;106;NULL;NULL
12803;6;6;5NM002;2027-12-31;NULL;17061;LENGKAP;2025;1401;NULL;NULL
12804;6;6;5NL161;2027-11-30;NULL;17061;LENGKAP;2025;1400;NULL;NULL
12805;9;9;5085100;2030-12-30;NULL;49145;LENGKAP;2027;221;NULL;NULL
12806;1;1;KTMYCJ51306;2027-02-28;NULL;225000;LENGKAP;2027;1120;NULL;NULL
12807;6;6;KCMYCD52461;2027-04-30;NULL;18000;LENGKAP;2027;1244;NULL;NULL
12809;3;3;T25046;2028-10-30;NULL;43073;LENGKAP;2027;1210;NULL;NULL
12810;2;2;2508-02-269;2027-08-31;NULL;24000;LENGKAP;2027;1129;NULL;NULL
12848;3;3;E25H0416A;2027-08-31;NULL;256500;LENGKAP;2030;885;NULL;NULL
12872;10;10;A51119;2028-07-31;NULL;43125;LENGKAP;2034;1040;NULL;NULL
12880;20;20;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2036;810;NULL;NULL
12883;1;1;86172033;2027-08-30;NULL;37500;LENGKAP;2036;483;NULL;NULL
12885;40;40;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2037;810;NULL;NULL
12886;20;20;F252I42;2027-12-29;NULL;8804;LENGKAP;2037;153;NULL;NULL
12892;12;12;25H06280;2028-09-28;NULL;11560;LENGKAP;2039;1266;NULL;NULL
12898;10;10;A902685;2028-12-20;NULL;23536;LENGKAP;2040;217;NULL;NULL
12899;4;4;25IA023;2029-09-30;NULL;62400;LENGKAP;2040;95;NULL;NULL
12900;3;3;25GA012;2028-07-31;NULL;181250;LENGKAP;2040;92;NULL;NULL
12914;40;40;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2043;810;NULL;NULL
12915;10;10;D5F837K;2028-06-30;NULL;29520;LENGKAP;2044;1012;NULL;NULL
12916;3;3;B37603;2029-02-18;NULL;9297;LENGKAP;2044;21;NULL;NULL
12917;10;10;51010;2029-10-30;NULL;9000;LENGKAP;2044;259;NULL;NULL
12918;600;600;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2045;810;NULL;NULL
12920;40;40;A73K55A;2027-11-04;NULL;48223;LENGKAP;2045;808;NULL;NULL
12921;40;40;181A5L016;2027-12-30;NULL;7962;LENGKAP;2045;512;NULL;NULL
12922;2;2;PIH74453;2028-07-31;NULL;120000;LENGKAP;2045;76;NULL;NULL
12923;1;1;E25I0479A;2028-09-30;NULL;405000;LENGKAP;2046;1595;NULL;NULL
12924;100;100;2602A095;2028-02-28;NULL;357061;LENGKAP;2047;1578;NULL;NULL
12925;171;171;L242K08;2026-11-04;NULL;5726;LENGKAP;2048;151;NULL;NULL
12926;6;6;L27301;2026-12-12;NULL;5133;LENGKAP;2049;10;NULL;NULL
12927;6;6;5X07181;2028-01-31;NULL;34385;LENGKAP;2049;85;NULL;NULL
12928;3;3;G24023;2027-01-31;NULL;50000;LENGKAP;2049;1292;NULL;NULL
12929;1;1;A3611;2028-11-30;NULL;72358;LENGKAP;2049;229;NULL;NULL
12930;3;3;UFH00H;2027-10-30;NULL;12000;LENGKAP;2049;234;NULL;NULL
12931;3;3;86372005;2028-09-30;NULL;222000;LENGKAP;2049;1267;NULL;NULL
12932;10;10;2512240;2028-01-01;NULL;7318;LENGKAP;2050;1550;NULL;NULL
12933;10;10;M08240701;2029-06-01;NULL;6146;LENGKAP;2050;145;NULL;NULL
12934;7;7;M38250401;2030-03-01;NULL;7182;LENGKAP;2050;148;NULL;NULL
12935;3;3;K25005;2027-11-30;NULL;17600;LENGKAP;2050;954;NULL;NULL
12936;0;0;S1460086;2027-11-01;NULL;10000;LENGKAP;2050;167;NULL;NULL
12937;2;2;KTPRGR53359;2028-06-30;NULL;25842;LENGKAP;2050;643;NULL;NULL
12951;2;2;KTMYCJ51306;2027-02-28;NULL;225000;LENGKAP;2053;1120;NULL;NULL
12952;1;1;PX011;2029-09-01;NULL;12741;LENGKAP;2053;1016;NULL;NULL
12954;12;12;78801;2028-08-30;NULL;11350;LENGKAP;2053;1209;NULL;NULL
12955;2;2;9507107;2030-07-31;NULL;22314;LENGKAP;2053;616;NULL;NULL
12956;36;36;6690097T;2029-02-28;NULL;8500;LENGKAP;2053;596;NULL;NULL
12958;3;3;2508-02-269;2027-08-31;NULL;24000;LENGKAP;2053;1129;NULL;NULL
12962;1;1;53924;2027-09-01;NULL;106250;LENGKAP;2053;1257;NULL;NULL
12968;6;6;56F4030;2028-05-30;NULL;22477;LENGKAP;2053;134;NULL;NULL
12969;6;6;KCMYCD52461;2027-04-30;NULL;18000;LENGKAP;2053;1244;NULL;NULL
12971;3;3;TBB05132L;2030-02-28;NULL;46880;LENGKAP;2054;799;NULL;NULL
12976;2;2;L51976N;2027-12-18;NULL;25000;LENGKAP;2056;1225;NULL;NULL
12982;12;12;KJ33502;2028-10-16;NULL;7040;LENGKAP;2057;1290;NULL;NULL
12983;40;40;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2057;810;NULL;NULL
12989;36;36;6690097T;2029-02-28;NULL;8500;LENGKAP;2058;596;NULL;NULL
12994;1;1;K25014;2028-08-30;NULL;16150;LENGKAP;2059;884;NULL;NULL
12995;2;2;53928;2027-10-30;NULL;59950;LENGKAP;2059;967;NULL;NULL
12996;20;20;F252I42;2027-12-29;NULL;8804;LENGKAP;2059;153;NULL;NULL
13000;2;2;D0660124;2027-06-01;NULL;12305;LENGKAP;2050;161;NULL;NULL
13002;1;1;K40025;2027-11-30;NULL;745651;LENGKAP;2060;716;NULL;NULL
13017;36;36;6690096T;2029-02-28;NULL;8500;LENGKAP;2058;596;NULL;NULL
13023;28;28;6690096T;2029-02-28;NULL;8500;LENGKAP;2058;596;NULL;NULL
13038;20;20;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2065;810;NULL;NULL
13044;5;5;A902685;2028-12-20;NULL;23536;LENGKAP;2066;217;NULL;NULL
13054;10;10;2563102;2027-09-30;NULL;20100;LENGKAP;2067;89;NULL;NULL
13055;8;8;46311214;2028-11-30;NULL;16000;LENGKAP;2067;617;NULL;NULL
13057;1;1;CX5A042;2027-04-30;NULL;278200;LENGKAP;2068;106;NULL;NULL
13063;5;5;2507-01-365;2027-07-31;NULL;14800;LENGKAP;2070;358;NULL;NULL
13064;46;46;SCL73154;2029-10-01;NULL;6000;LENGKAP;2070;854;NULL;NULL
13065;14;14;SCL73154;2029-10-01;NULL;6000;LENGKAP;2070;854;NULL;NULL
13110;30;30;86172033;2027-08-30;NULL;46875;LENGKAP;2075;483;NULL;NULL
13111;1;1;2509001;2027-08-31;NULL;23126;LENGKAP;2076;1279;NULL;NULL
13112;3;3;14102601B;2029-02-28;NULL;9385;LENGKAP;2076;584;NULL;NULL
13113;6;6;SCG42454;2029-06-01;NULL;6000;LENGKAP;2076;43;NULL;NULL
13114;3;3;5085100;2030-12-30;NULL;49145;LENGKAP;2076;221;NULL;NULL
13115;2;2;A08354IC;2029-09-30;NULL;25000;LENGKAP;2076;203;NULL;NULL
13116;6;6;UFH00H;2027-10-30;NULL;12000;LENGKAP;2076;234;NULL;NULL
13118;1;1;9507107;2030-07-31;NULL;22314;LENGKAP;2076;616;NULL;NULL
13119;2;2;56I4121;2028-08-31;NULL;13622;LENGKAP;2076;869;NULL;NULL
13120;6;6;I0709501;2029-09-30;NULL;6103;LENGKAP;2076;578;NULL;NULL
13121;3;3;86172033;2027-08-30;NULL;37500;LENGKAP;2076;483;NULL;NULL
13124;6;6;KCMYCD52461;2027-04-30;NULL;18000;LENGKAP;2076;1244;NULL;NULL
13127;3;3;2511094;2027-10-14;NULL;20500;LENGKAP;2076;1409;NULL;NULL
13128;2;2;53928;2027-10-30;NULL;55500;LENGKAP;2077;967;NULL;NULL
13130;1;1;CF0271;2027-06-30;NULL;73412;LENGKAP;2077;599;NULL;NULL
13131;3;3;9507107;2030-07-31;NULL;22314;LENGKAP;2077;616;NULL;NULL
13132;1;1;PIH74654;2027-07-01;NULL;250000;LENGKAP;2077;72;NULL;NULL
13133;6;6;2508265;2027-08-28;NULL;15625;LENGKAP;2077;1103;NULL;NULL
13134;40;40;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2078;810;NULL;NULL
13147;6;6;BIJ01H;2028-12-30;NULL;80620;LENGKAP;2080;1536;NULL;NULL
13148;15;15;NX6A021;2028-01-31;NULL;279690;LENGKAP;2080;1652;NULL;NULL
13150;61;61;SCK71054;2027-09-01;NULL;50000;LENGKAP;2080;816;NULL;NULL
13151;100;100;SCK71054;2027-09-01;NULL;57500;LENGKAP;2081;816;NULL;NULL
13152;3;3;PIK25753;2026-09-01;NULL;378120;LENGKAP;2081;54;NULL;NULL
13153;29;29;PIC14055;2028-02-01;NULL;378120;LENGKAP;2081;54;NULL;NULL
13154;6;6;5052382;2027-09-30;NULL;89954;LENGKAP;2081;743;NULL;NULL
13155;16;16;1EI173;2028-09-30;NULL;307395;LENGKAP;2081;1639;NULL;NULL
13157;70;70;PIN07454;2027-12-30;NULL;258497;LENGKAP;2081;61;NULL;NULL
13166;120;120;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2084;810;NULL;NULL
13174;20;20;2A1A6A183;2028-01-30;NULL;7949;LENGKAP;2086;810;NULL;NULL
13176;3;3;HTNLGG51135;2027-02-28;NULL;110000;LENGKAP;2086;260;NULL;NULL
13177;8;8;24G04573;2027-07-05;NULL;30000;LENGKAP;2086;554;NULL;NULL
13181;3;3;2511094;2027-10-14;NULL;20500;LENGKAP;2086;1409;NULL;NULL
13184;6;6;S2360260;2027-09-01;NULL;5550;LENGKAP;2086;169;NULL;NULL
13220;5;5;DMA11003;2026-12-28;NULL;990000;LENGKAP;2092;243;NULL;NULL
